"runtime","fcsthour","validtime","gec00.u","gec00.v","gep01.u","gep01.v","gep02.u","gep02.v","gep03.u","gep03.v","gep04.u","gep04.v","gep05.u","gep05.v","gep06.u","gep06.v","gep07.u","gep07.v","gep08.u","gep08.v","gep09.u","gep09.v","gep10.u","gep10.v","gep11.u","gep11.v","gep12.u","gep12.v","gep13.u","gep13.v","gep14.u","gep14.v","gep15.u","gep15.v","gep16.u","gep16.v","gep17.u","gep17.v","gep18.u","gep18.v","gep19.u","gep19.v","gep20.u","gep20.v"
2017-04-25 18:00:00,0,2017-04-25 18:00:00,1.96597083522254,0.971251938067212,0.803791241460621,0.722560836114479,2.13304260098555,0.874993669556731,1.99954967984557,0.777897750271735,2.51674565195688,1.01933094832377,2.61510563815608,0.792411637550756,0.784567368614228,0.905899506907517,2.36842065994843,0.477724820776353,2.26196480124187,0.833267874441039,2.23247158002214,1.03985357765483,1.75170630409173,1.76077069730105,1.87675579351948,1.35839409459463,1.10328917501419,1.69208939421794,2.47547815623364,1.53319122103165,2.62963493705556,0.364284991877059,2.54428746198898,0.885098346884894,2.13040562642197,0.50422697696253,2.69917259230267,0.299474766170428,1.75313658571413,1.77422765179404,1.50173225027432,0.850296001559124,1.19239350350066,0.80276602423564
2017-04-25 18:00:00,3,2017-04-25 21:00:00,1.66664350497784,1.22050223675665,0.487320976308794,1.19562261822649,1.89275489907748,1.23140523702788,1.53530875698535,1.15419855593807,2.77910647810883,0.90732780390294,2.30703158919334,0.861186881465271,-0.19605511113777,1.11098905544455,1.76610826979675,0.608590640295229,1.82500038540084,0.928526589492269,1.84073621920405,1.15974151391266,2.94151563245125,2.32829735268383,1.83457370591825,1.61358338402685,1.62562934786864,2.52144355323585,2.73725655599493,1.53073301730463,2.51464205698026,0.733052692826469,2.49108341620886,1.14053762805308,1.52579134096625,0.96692703190645,2.61945957661549,0.485441767072861,2.7192194028244,2.27301723925921,1.18004652271222,1.39319309886682,0.410013063663667,1.31939406998149
2017-04-25 18:00:00,6,2017-04-26 00:00:00,1.36335426441161,1.7954829145359,0.912170989923705,1.10755229370149,0.737052151530702,2.1443849633962,1.16305028936242,1.47558422274496,1.84184583281867,0.930633865519112,1.18707113271854,1.67240273241109,-0.755844103916476,1.71261928679228,0.40620972349411,1.85379581897474,1.64740524737994,1.28599923670099,1.97063842181151,2.00183405518418,3.95391780280017,2.33756738932359,2.5127552995033,1.78107958454617,3.3839405036582,2.40414100754866,2.1262326433271,1.7328558594694,0.870013699327943,1.41897387000872,1.50198119501045,2.08963242691385,1.3595717117731,1.71531157987265,1.21483069810187,1.72635365414773,3.701924934252,2.35059651304671,1.80001555824221,2.10569747432185,0.0829402371416882,2.24894734585577
2017-04-25 18:00:00,9,2017-04-26 03:00:00,4.28728358157861,0.430937273699661,3.8133268080618,-0.231777007411053,3.41430149833846,1.6200617241068,3.77220053741222,0.163998825187717,3.66547317859981,-0.253399512271593,4.0075252820689,0.810014291718831,2.56963258288006,0.359404775792928,3.33375172240204,1.00030509350208,4.25159942069487,-0.485224710866716,5.31207198374063,0.650400638233702,4.92955987335413,1.29292747024019,5.18234534209804,0.301868640582642,5.55183244022116,0.987512257419419,4.39331604725147,-0.0159213088348888,2.62614703232243,0.501361513284911,4.18447307148377,1.00000279060148,4.08137880922774,0.326934501422495,3.6690636174494,1.25504825370513,5.35421690954932,1.16166281687373,5.09847175129863,0.740277349928933,2.95160454639789,0.743699462991401
2017-04-25 18:00:00,12,2017-04-26 06:00:00,4.13442084811221,-1.34587040706083,4.16298474480879,-1.54628728509291,4.25058516203217,-0.726206053659739,4.09306402433392,-1.42719969240529,3.80246132591977,-1.24291916523539,4.17033243473123,-1.10970453896233,4.12610954968374,-1.94813418668171,4.08718012421792,-1.54779811483506,4.14223517780828,-1.6607533888856,4.29417999213986,-0.662649602654639,3.75605400163753,0.154204887417602,4.07499696733692,-0.525276745476594,3.97493706930999,0.306973570564463,3.97650482623672,-1.86864429006009,3.67378534323999,-1.49668801581201,3.99213332380055,-1.35757674132823,4.15401156014711,-1.29538093295315,4.03042812964218,-0.765310779799165,4.15044635727223,0.149698022789647,4.17330560427328,-0.698158495467925,3.71104134241106,-1.99268977445675
2017-04-25 18:00:00,15,2017-04-26 09:00:00,2.77821679283858,-1.08020728024027,3.08707118724539,-0.680642067522982,3.14718874170112,-0.851496763993847,2.74986893548637,-1.002346159645,2.59897234334842,-0.74393105592455,2.79881192076938,-1.22637201350694,3.04493501588738,-1.598722840341,2.56257045419596,-1.89594792992552,3.04420541683735,-1.26862231578887,2.95748821334666,-0.263359077750377,2.7639632366866,0.512278286956941,2.76473473140372,-0.114715468422817,2.71822834051054,0.255231770927768,2.76768398066754,-1.4697630238169,2.58423562204051,-1.56736489549001,2.28135681267658,-1.47704186259924,2.91372066470739,-1.14833191376873,2.54593839846604,-0.944880233124472,2.96441576353353,0.167517708265416,2.66719511703893,-0.63758723609933,2.26675529173213,-1.47600866843166
2017-04-25 18:00:00,18,2017-04-26 12:00:00,1.84111349769402,0.298115462311957,2.20329590629445,0.547073561043423,2.02766899570465,0.82680599684878,1.61630469713309,0.287015060643951,1.46391322473749,0.190038822686359,1.8241502986923,-0.0181726333323444,2.08711023207379,-0.321636253477027,1.2649253454268,-0.99389346313631,1.918785779963,-0.374572867338946,1.73508667283752,0.913702193241536,1.85870435980706,1.29446557757764,1.71078204452473,1.01421090426969,1.61854019003957,1.1701282988106,1.78547830113576,0.229299342835739,1.88775156972875,-0.199349356895,1.38754871944308,0.0411436674442862,1.90092869687005,0.140111159457776,1.43442334715221,-0.0439158154768667,1.90179393521389,1.25961147740143,1.3548895623019,0.643655725998962,1.73399485327634,0.132809808292337
2017-04-25 18:00:00,21,2017-04-26 15:00:00,1.34636776699791,2.16560600297857,1.39569537168721,2.47838185102119,1.85085864086399,1.91489717722971,1.25198752645108,2.27942758140914,1.33755212128112,2.3529810557474,1.1419887078375,2.1147336134981,1.37907757167595,2.26812483397674,0.682931753458894,1.45655174871204,1.13312386724781,2.09055440043828,1.51621186943975,2.50789967262789,1.33244248424269,1.48655108826346,0.905946445875907,2.28165003535973,0.909534839784793,2.09614606780083,1.119790160406,2.07256432578451,1.48486253421385,1.78944494228021,1.17502249089157,2.57760497558701,1.36374956531578,2.19733373034215,0.856715846516822,1.34840660733545,1.22860507687856,2.60942090993295,1.28837000130985,2.28912254560098,1.41651071925666,1.84573133039956
2017-04-25 18:00:00,24,2017-04-26 18:00:00,0.152240150127281,2.97247963864785,0.31744296337653,2.95393872202148,0.934220018339538,2.886409364493,0.642461591805946,3.40602098413913,0.511872318898921,3.02105383345812,-0.000776682920535869,2.53757644511333,0.229914167439469,3.05803425902084,-0.499780552993096,2.86354290549431,-0.319724550223802,3.31264351227697,1.01292923792582,3.31638570173318,-0.182761561638626,2.39308646231979,-0.210019849509684,3.04031975797542,-0.382896066100609,2.91963278328942,0.191395460908952,3.31998421816831,0.341518168115208,2.77712764587123,0.706135504234096,3.30006779271418,0.519314920075382,2.41967128822017,-0.617615971712331,2.47510012902997,0.507251329248067,2.98871695244523,0.178734250345155,2.74446649616843,0.715074046427178,2.46526971489089
2017-04-25 18:00:00,27,2017-04-26 21:00:00,-1.32718591521362,3.86113318705611,-1.18617037099249,3.54717194558854,-0.453280499441554,4.46976769924002,-0.125838518060097,4.37744556728886,-1.13707611265318,4.16552625817591,-2.19174456748748,3.06321807732313,-1.42767349594122,3.49480569540852,-1.45521207116428,3.52318784460171,-1.85151465049379,3.56348791118141,-0.0763017152655625,4.51405059704088,-1.45891737018202,3.57775154072415,-1.21230366263307,4.49646748682313,-1.54179637675063,3.61568389863538,-1.07101959497292,4.62193737878208,-1.13402723722061,3.77448145951409,-0.818453424695982,4.03371093780048,-1.62651134592937,3.08109319611866,-2.26242689597786,3.37033805119641,-0.766252736633683,3.85558885049042,-1.38330747045947,3.73436250743091,-1.51471117234515,3.4141537201905
2017-04-25 18:00:00,30,2017-04-27 00:00:00,-2.43291567239828,4.20640833981072,-2.45542110013036,3.77335537246312,-1.78454071350897,4.74894101566275,-2.0778734611064,4.07262926511673,-2.27401913596654,4.547836318974,-3.70705801405598,3.90520085093983,-2.8709855331321,3.85244690899658,-1.88215230385493,3.53414711168546,-3.10857582782923,4.08958463029219,-1.78977232850944,4.65650567083119,-2.7559567684173,3.9450340667821,-1.79543567157102,4.71974303923965,-2.40678569687391,3.93199042454468,-2.10362110795808,4.88074690147877,-2.28227970955937,4.38020315560628,-1.99658963923915,4.38091463702276,-3.02412261492323,3.94447784936965,-3.08954464932299,3.77969316953523,-1.87875548966179,4.27408235712291,-2.69351422386089,4.32729680780853,-3.12599368637403,4.30922292278424
2017-04-25 18:00:00,33,2017-04-27 03:00:00,-0.914742266510711,5.45067527499175,-0.870934781970499,4.92245545310725,-0.975285834762133,5.85828210089569,-1.9694389679531,5.21565349368426,-1.39248665555096,5.64214575003351,-1.57628225703708,5.59106040095296,-0.990999887707934,5.095507367554,0.36813415846313,4.12559042909667,-0.933128968243042,5.30581168787705,-0.974852020482926,5.51901638679492,-1.06994658683663,4.95904044083594,-1.34537631668536,5.70463285702634,-1.06139884273025,5.17973156829797,-0.988665880360946,5.55895842629311,-0.862568143878734,5.46252762805035,-0.359456769788132,5.30136693652695,-0.966448290880612,4.92424237677178,-0.936497156272399,5.1587496332282,-0.694826556541679,5.36211780018759,-1.39283911784606,5.65535371010761,-1.34598551302187,5.32648528415779
2017-04-25 18:00:00,36,2017-04-27 06:00:00,1.33295166965407,4.82928871711232,1.307294093237,4.49816890115062,0.904043609766177,5.01526030327284,0.147381036278171,4.69717642475515,0.464767894237367,5.12100932085752,1.30451903475233,5.04330552296611,1.81519914861557,4.36260414449226,2.11613051225495,3.0957481605552,1.52316088151843,4.52252926150244,0.912441681549401,4.76357920498015,1.53266235333026,4.14107374390533,0.212141244758466,5.20113980685352,1.20771334190003,4.64798022465265,0.803034345192763,4.9475218761247,0.753290429887292,5.10361971623164,1.1870785414112,4.79638145662478,1.7863904377944,3.9998523838334,1.82329892423867,4.27613264037422,0.915532520273621,5.14769643969598,0.40934581273573,5.24642987569886,1.44388802800654,4.45119297309054
